WellID,Row,Column,Field,ID,Line,Treatment,TreatmentConcentration,RealSet,CLASS,PATH_Crop_Nuc
K12,11,12,16,101,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\101.tif
K12,11,12,16,102,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\102.tif
K12,11,12,16,103,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\103.tif
K12,11,12,16,104,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\104.tif
K12,11,12,16,105,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\105.tif
K12,11,12,16,106,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\106.tif
K12,11,12,16,107,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\107.tif
K12,11,12,16,108,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\108.tif
K12,11,12,16,109,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\109.tif
K12,11,12,16,110,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\110.tif
K12,11,12,16,111,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\111.tif
K12,11,12,16,112,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\112.tif
K12,11,12,16,113,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\113.tif
K12,11,12,16,114,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\114.tif
K12,11,12,16,115,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\115.tif
K12,11,12,16,116,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\116.tif
K12,11,12,16,117,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\117.tif
K12,11,12,16,118,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\118.tif
K12,11,12,16,119,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\119.tif
K12,11,12,16,120,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\120.tif
K12,11,12,16,121,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\121.tif
K12,11,12,16,122,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\122.tif
K12,11,12,16,123,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\123.tif
K12,11,12,16,124,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\124.tif
K12,11,12,16,126,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\126.tif
K12,11,12,16,127,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\127.tif
K12,11,12,16,128,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\128.tif
K12,11,12,16,129,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\129.tif
K12,11,12,16,130,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\130.tif
K12,11,12,16,131,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\131.tif
K12,11,12,16,132,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\132.tif
K12,11,12,16,133,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\133.tif
K12,11,12,16,134,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\134.tif
K12,11,12,16,135,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\135.tif
K12,11,12,16,136,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\136.tif
K12,11,12,16,137,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\137.tif
K12,11,12,16,138,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\138.tif
K12,11,12,16,139,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\139.tif
K12,11,12,16,140,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\140.tif
K12,11,12,16,141,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\141.tif
K12,11,12,16,142,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\142.tif
K12,11,12,16,143,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\143.tif
K12,11,12,16,144,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\144.tif
K12,11,12,16,145,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\145.tif
K12,11,12,16,146,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\146.tif
K12,11,12,16,147,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\147.tif
K12,11,12,16,148,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\148.tif
K12,11,12,16,149,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\149.tif
K12,11,12,16,150,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\150.tif
K12,11,12,16,151,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011012016\151.tif
L11,12,11,1,4,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\4.tif
L11,12,11,1,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\5.tif
L11,12,11,1,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\6.tif
L11,12,11,1,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\7.tif
L11,12,11,1,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\8.tif
L11,12,11,1,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\9.tif
L11,12,11,1,10,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\10.tif
L11,12,11,1,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\11.tif
L11,12,11,1,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\12.tif
L11,12,11,1,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\14.tif
L11,12,11,1,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\15.tif
L11,12,11,1,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\16.tif
L11,12,11,1,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\17.tif
L11,12,11,1,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\18.tif
L11,12,11,1,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\19.tif
L11,12,11,1,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\20.tif
L11,12,11,1,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\21.tif
L11,12,11,1,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\22.tif
L11,12,11,1,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\23.tif
L11,12,11,1,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\24.tif
L11,12,11,1,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\25.tif
L11,12,11,1,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\26.tif
L11,12,11,1,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\27.tif
L11,12,11,1,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\28.tif
L11,12,11,1,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\29.tif
L11,12,11,1,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\30.tif
L11,12,11,1,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\31.tif
L11,12,11,1,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\32.tif
L11,12,11,1,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\33.tif
L11,12,11,1,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\34.tif
L11,12,11,1,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\35.tif
L11,12,11,1,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\36.tif
L11,12,11,1,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\37.tif
L11,12,11,1,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\38.tif
L11,12,11,1,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\39.tif
L11,12,11,1,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\40.tif
L11,12,11,1,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\41.tif
L11,12,11,1,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\42.tif
L11,12,11,1,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\43.tif
L11,12,11,1,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\44.tif
L11,12,11,1,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\45.tif
L11,12,11,1,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\46.tif
L11,12,11,1,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\47.tif
L11,12,11,1,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\48.tif
L11,12,11,1,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\49.tif
L11,12,11,1,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\50.tif
L11,12,11,1,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\51.tif
L11,12,11,1,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\52.tif
L11,12,11,1,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\53.tif
L11,12,11,1,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\54.tif
L11,12,11,1,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\55.tif
L11,12,11,1,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\56.tif
L11,12,11,1,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\57.tif
L11,12,11,1,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\58.tif
L11,12,11,1,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\59.tif
L11,12,11,1,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\60.tif
L11,12,11,1,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\61.tif
L11,12,11,1,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\62.tif
L11,12,11,1,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\63.tif
L11,12,11,1,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\64.tif
L11,12,11,1,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\65.tif
L11,12,11,1,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\66.tif
L11,12,11,1,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\67.tif
L11,12,11,1,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\68.tif
L11,12,11,1,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\69.tif
L11,12,11,1,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\70.tif
L11,12,11,1,71,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\71.tif
L11,12,11,1,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\72.tif
L11,12,11,1,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\73.tif
L11,12,11,1,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\74.tif
L11,12,11,1,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\75.tif
L11,12,11,1,76,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\76.tif
L11,12,11,1,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\77.tif
L11,12,11,1,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\80.tif
L11,12,11,1,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\81.tif
L11,12,11,1,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\82.tif
L11,12,11,1,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\83.tif
L11,12,11,1,84,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\84.tif
L11,12,11,1,85,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\85.tif
L11,12,11,1,86,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\86.tif
L11,12,11,1,87,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\87.tif
L11,12,11,1,88,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\88.tif
L11,12,11,1,89,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\89.tif
L11,12,11,1,90,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\90.tif
L11,12,11,1,91,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\91.tif
L11,12,11,1,92,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\92.tif
L11,12,11,1,93,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\93.tif
L11,12,11,1,94,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\94.tif
L11,12,11,1,95,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\95.tif
L11,12,11,1,96,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\96.tif
L11,12,11,1,97,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\97.tif
L11,12,11,1,98,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\98.tif
L11,12,11,1,99,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\99.tif
L11,12,11,1,100,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\100.tif
L11,12,11,1,101,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\101.tif
L11,12,11,1,102,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\102.tif
L11,12,11,1,103,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\103.tif
L11,12,11,1,104,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\104.tif
L11,12,11,1,105,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\105.tif
L11,12,11,1,106,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\106.tif
L11,12,11,1,108,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\108.tif
L11,12,11,1,109,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\109.tif
L11,12,11,1,111,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\111.tif
L11,12,11,1,112,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\112.tif
L11,12,11,1,113,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\113.tif
L11,12,11,1,114,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\114.tif
L11,12,11,1,115,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\115.tif
L11,12,11,1,116,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\116.tif
L11,12,11,1,117,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\117.tif
L11,12,11,1,118,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\118.tif
L11,12,11,1,119,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\119.tif
L11,12,11,1,120,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\120.tif
L11,12,11,1,121,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\121.tif
L11,12,11,1,122,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\122.tif
L11,12,11,1,123,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\123.tif
L11,12,11,1,124,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\124.tif
L11,12,11,1,126,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\126.tif
L11,12,11,1,127,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\127.tif
L11,12,11,1,128,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\128.tif
L11,12,11,1,129,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\129.tif
L11,12,11,1,130,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\130.tif
L11,12,11,1,131,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\131.tif
L11,12,11,1,132,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\132.tif
L11,12,11,1,133,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\133.tif
L11,12,11,1,134,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\134.tif
L11,12,11,1,135,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\135.tif
L11,12,11,1,136,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\136.tif
L11,12,11,1,137,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\137.tif
L11,12,11,1,139,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011001\139.tif
L11,12,11,6,4,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\4.tif
L11,12,11,6,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\5.tif
L11,12,11,6,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\6.tif
L11,12,11,6,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\7.tif
L11,12,11,6,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\8.tif
L11,12,11,6,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\9.tif
L11,12,11,6,10,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\10.tif
L11,12,11,6,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\12.tif
L11,12,11,6,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\13.tif
L11,12,11,6,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\14.tif
L11,12,11,6,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\15.tif
L11,12,11,6,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\16.tif
L11,12,11,6,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\17.tif
L11,12,11,6,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\18.tif
L11,12,11,6,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\19.tif
L11,12,11,6,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\20.tif
L11,12,11,6,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\21.tif
L11,12,11,6,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\22.tif
L11,12,11,6,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\23.tif
L11,12,11,6,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\24.tif
L11,12,11,6,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\25.tif
L11,12,11,6,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\26.tif
L11,12,11,6,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\27.tif
L11,12,11,6,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\28.tif
L11,12,11,6,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\29.tif
L11,12,11,6,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\30.tif
L11,12,11,6,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\31.tif
L11,12,11,6,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\32.tif
L11,12,11,6,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\33.tif
L11,12,11,6,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\34.tif
L11,12,11,6,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\35.tif
L11,12,11,6,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\36.tif
L11,12,11,6,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\37.tif
L11,12,11,6,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\38.tif
L11,12,11,6,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\39.tif
L11,12,11,6,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\40.tif
L11,12,11,6,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\41.tif
L11,12,11,6,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\42.tif
L11,12,11,6,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\43.tif
L11,12,11,6,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\44.tif
L11,12,11,6,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\45.tif
L11,12,11,6,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\46.tif
L11,12,11,6,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\47.tif
L11,12,11,6,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\48.tif
L11,12,11,6,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\49.tif
L11,12,11,6,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\50.tif
L11,12,11,6,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\51.tif
L11,12,11,6,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\52.tif
L11,12,11,6,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\53.tif
L11,12,11,6,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\54.tif
L11,12,11,6,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\55.tif
L11,12,11,6,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\56.tif
L11,12,11,6,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\57.tif
L11,12,11,6,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\58.tif
L11,12,11,6,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\59.tif
L11,12,11,6,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\60.tif
L11,12,11,6,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\61.tif
L11,12,11,6,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\62.tif
L11,12,11,6,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\63.tif
L11,12,11,6,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\64.tif
L11,12,11,6,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\65.tif
L11,12,11,6,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\66.tif
L11,12,11,6,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\67.tif
L11,12,11,6,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\68.tif
L11,12,11,6,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\69.tif
L11,12,11,6,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\70.tif
L11,12,11,6,71,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\71.tif
L11,12,11,6,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\72.tif
L11,12,11,6,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\73.tif
L11,12,11,6,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\74.tif
L11,12,11,6,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\75.tif
L11,12,11,6,76,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\76.tif
L11,12,11,6,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\77.tif
L11,12,11,6,78,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\78.tif
L11,12,11,6,79,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\79.tif
L11,12,11,6,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\80.tif
L11,12,11,6,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\81.tif
L11,12,11,6,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\82.tif
L11,12,11,6,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\012011006\83.tif
